id	family	japanese	full_english	display	term_ids	evidence	notes
help.001b6410	message	$m0は 誘う踊りを踊った！	$m0 performs a Sultry Dance!		ability.sultry_dance	https://dragon-quest.org/wiki/Sultry_Dance	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b6424	message	$m0の ハラヘリ攻撃！	$m0 uses a hunger attack!			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b6438	message	$m1は $/168踊らずにはいられなくなった！	$m1 cannot stop dancing!			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b6455	message	$m1は すでに踊っている！	$m1 is already dancing!			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b6468	message	$m1は お腹が減った。	$m1 became hungry.			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b647a	message	指輪の効果で お腹は減らされなかった。	The ring prevented Fullness loss.			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b6497	message	しかし お腹は減らずにすんだ。	But no Fullness was lost.			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b64ac	message	$m0は ちからをためている…。	$m0 is building up power...			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b64bf	message	$m0は 防御力が上がった！	$m0's Defence rose!			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b64d6	message	$m0は 殻に入り 身を守った！	$m0 defends inside its shell!			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b64ed	message	ラッキー！この巻物は持っているアイテム<CR>すべてを識別できた！	Lucky! The scroll identified<LF>every item you are carrying!			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b651e	message	このアイテムは識別できない。	This item cannot be identified.			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b6535	message	なんと！$i0は<CR>$i1だった！	What a surprise! $i0<LF>was really $i1!			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b654a	message	これは $i0に<CR>まちがいない！！	This is definitely $i0!			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b655f	message	$tの装備している武器が+$d0された！	$t's equipped weapon<LF>was improved by +$d0!		torneko;enemy_tipper	https://gamefaqs.gamespot.com/ps/374986-torneko-the-last-hope/faqs/11107;https://dragon-quest.org/wiki/Tipper_Taloon	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b657a	message	$tの装備している盾が+$d0された！	$t's equipped shield<LF>was improved by +$d0!		torneko;enemy_tipper	https://gamefaqs.gamespot.com/ps/374986-torneko-the-last-hope/faqs/11107;https://dragon-quest.org/wiki/Tipper_Taloon	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b6593	message	$i0に メッキした。	$i0 was plated.			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b65a3	message	$i0の傷みよけの印の<CR>封印が解けた。	$i0's<LF>Wearproof seal was unsealed.		help.wearproof_seal	Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3. This is the seal protecting equipment from wear, not an assertion that the Wearproof ring itself was unsealed.
help.001b65be	message	$i0は 割れなくなった！	$i0 can no longer break!			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b780d	status	店主が見つけられないようだ	The shopkeeper cannot find you			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7820	status	店主から$tは見えず 買取りなし	$t is unseen: No shop offer		torneko;enemy_tipper	https://gamefaqs.gamespot.com/ps/374986-torneko-the-last-hope/faqs/11107;https://dragon-quest.org/wiki/Tipper_Taloon	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7837	status	泥棒をして店主に追われている	Wanted by the shopkeeper for theft			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b784b	status	店の請求　所持$d0G 使用$d1G	Shop bill: Held $d0G Used $d1G	Held $d0G Used $d1G		Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3. Shop bill prefix omitted in the narrow status row; held-item and used-item amounts remain labelled.
help.001b7866	status	店の買取 $d0G	Shop offer: $d0G			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7873	status	このフロアではお腹が減らない	No hunger on this floor			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7889	status	未識別のアイテムを拾うと識別できる	Identify items when picking them up			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b78a6	status	眠り効果を受けても眠らない	Immune to sleep			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b78b9	status	モンスターを起こさず歩ける	Walk without waking monsters			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b78cf	status	このフロアではちからが下がらない	Strength cannot fall on this floor			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b78e7	status	防御力が上がっている	Defence increased			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b78f9	status	防御力が下がっている	Defence decreased			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b790b	status	攻撃力が上がっている	Attack increased			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b791d	status	攻撃力が下がっている	Attack decreased			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b792f	status	口が使えない	Cannot use your mouth			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7939	status	倍速２回攻撃で行動できる	Double speed, two attacks per turn			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7950	status	倍速２回攻撃で行動できる	Double speed, two attacks per turn			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3. The Japanese second speed summary repeats two attacks; preserved as written. Help distinguishes the one-attack and two-attack rules; correcting the original summary requires a separate mechanics decision.
help.001b7967	status	鈍足で行動する	Moving at half speed			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7974	status	敵味方関係なく攻撃する	Attack friend and foe alike			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7987	status	混乱している	Confused			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7990	status	正しくものが見えない	Things do not look as they really are			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b799e	status	眠っている	Asleep			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b79a6	status	おびえている	Frightened			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b79ae	status	踊っている	Dancing			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b79b6	status	目が見えなくなっている	Blinded			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b79c6	status	怒っている	Enraged			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b79ce	status	マホトーンされて魔法が使えない	Fizzled: Cannot use magic		spell.fizzle	https://dragon-quest.org/wiki/Fizzle	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b79e7	status	少しの間だけフロアが明るくなっている	The floor is briefly lit up			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7a03	status	凍っている	Frozen			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7a0b	status	鉄化している	Made of iron			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7a14	status	かなしばりになっている	Paralysed			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7a22	status	強烈なかなしばりになっている	Severely paralysed			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7a35	status	透明になっている	Invisible			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7a41	status	逃げ	Fleeing			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7a46	status	ちからをためている	Building up power			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7a50	status	身を守っている	Defending			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7a5b	status	はりつけられている	Rooted to the spot			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7a65	status	変身時の 特殊な魔法が唱えられない状態	Cannot cast transformation spells			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7a84	status	トゲトゲ床をふんでもダメージを受けない	Spike floors cause no damage			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7aa3	status	攻撃がまったく当たらない	All attacks miss			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7ab5	status	攻撃が外れやすい	Attacks often miss			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7ac2	status	ダメージをモンスターに伝える	Damage is shared with monsters			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7adb	status	うしろが気になってしかたがない	Cannot stop checking behind you			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7aef	status	パワーアップしている	Powered up			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7b00	status	何を食べても満腹度が上がらない	Eating cannot restore Fullness			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7b19	status	予約	Reserved			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3. Reserved table entry; native selector skips row 42. Translated for complete table coverage, not a claim it appears during play.
help.001b7b1e	status	床に落ちているアイテムが拾えない	Cannot pick up items from the floor			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7b37	status	アイテムがまったくわからない	Cannot recognise any items			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7b4c	status	催眠攻撃であやつられている	Controlled by hypnosis			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7b5f	status	見えないものが見える	Can see invisible things			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7b6d	status	HPが自然に回復しない	HP does not recover naturally			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7b7e	status	魔法効果で行動するとHPが減っていく	Magic drains HP when you act			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7b9b	status	くさりきったパンの効果でHPが減っていく	Putrid bread is draining HP		combined_item_309	Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7bb9	status	目がさえている	Wide awake			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7bc3	status	バクスイしている	Deep asleep			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7bd0	status	草がよく効く状態	Herbs have a stronger effect			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7bde	status	強い光でまわりしか見えない	Bright light: Only nearby tiles visible			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7bf0	status	爆発のカウントをしている…	Counting down to an explosion...			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7c05	status	全体マップでアイテムが見える	Items are visible on the full map			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7c20	status	全体マップでモンスターが見える	Monsters are visible on the full map			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7c3d	status	モンスターにつかまれている	Held by a monster			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7c50	status	どこかに偽トルネコがいる	A fake Torneko is somewhere nearby		core.fake_torneko	Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7c64	status	モンスターに変身している	Transformed into a monster			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7c78	status	店主をやっている	Acting as a shopkeeper			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7c84	status	敵にあやつられている	Controlled by an enemy			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7c90	status	お腹が減りすぎて行動するとHPが減っていく	Starving: Acting costs HP			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7caf	status	ちからが減っている	Strength decreased			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.001b7dbc	status	普通の状態	Normal condition			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.00c3e334	message	仲間モンスターに<LF>「$m0」<LF>を命令しました。	Ordered allied monsters to<LF>[$m0].			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.00c3e360	message	仲間は あやつられている！	The ally is being controlled!			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
help.00c3e37c	message	あやつられている仲間モンスターを除き<LF>[$m0]<LF>を命令しました。	Ordered [$m0].<LF>Controlled allies were excluded.			Independent Torneko 3 Japanese-source translation	Independent translation from the pinned Japanese. Gameplay mechanics are specific to Torneko 3.
